KERGUELEN  LATITUDE    -49.35    LONGITUDE     70.25     ALTITUDE    33 M
KERGUELEN  INSTRUMENT   18-NM-64  NEUTRON MONITOR	
KERGUELEN  STANDARD PRESSURE    750     MMHG   COEFFICIENT   -1.01     % / MMHG
KERGUELEN  PRE-INCREASE BASELINE TIME INTERVAL    061213    010000-020000   UT
KERGUELEN  PRE-INCREASE AVERAGE COUNTING RATE    217.44      COUNTS PER SECOND
KERGUELEN  TIME INTERVALS    300      
KERGUELEN  SCALE FACTORS     1        
STATION    YYMMDD  SEC   TIME (UT)   CODE    UNCORR. PRESS.    CORR.    % INC.	DETRENDED
KERGUELEN  061213 300  025000-025500   10     237.20  748.3    232.93     7.10     6.71
KERGUELEN  061213 300  025500-030000   10     286.53  748.3    281.33    29.40    28.99
KERGUELEN  061213 300  030000-030500   10     319.60  748.2    313.60    44.20    43.77
KERGUELEN  061213 300  030500-031000   10     316.93  748.2    311.07    43.10    42.65
KERGUELEN  061213 300  031000-031500   10     318.27  748.1    312.00    43.50    43.02
KERGUELEN  061213 300  031500-032000   10     300.00  748.0    293.87    35.10    34.60
KERGUELEN  061213 300  032000-032500   10     289.07  748.1    283.47    30.40    29.88
KERGUELEN  061213 300  032500-033000   10     281.87  748.0    276.00    26.90    26.36
KERGUELEN  061213 300  033000-033500   10     282.53  748.0    276.67    27.20    26.64
KERGUELEN  061213 300  033500-034000   10     279.60  747.9    273.60    25.80    25.22
KERGUELEN  061213 300  034000-034500   10     278.00  747.9    272.00    25.10    24.50
KERGUELEN  061213 300  034500-035000   10     274.80  747.8    268.40    23.40    22.78
KERGUELEN  061213 300  035000-035500   10     273.47  747.9    267.47    23.00    22.36
KERGUELEN  061213 300  035500-040000   10     269.07  747.8    263.07    21.00    20.34
KERGUELEN  061213 300  040000-040500   10     267.47  747.8    261.47    20.20    19.52
KERGUELEN  061213 300  040500-041000   10     265.73  747.8    259.73    19.40    18.70
KERGUELEN  061213 300  041000-041500   10     262.80  747.7    256.53    18.00    17.28
KERGUELEN  061213 300  041500-042000   10     262.67  747.6    256.13    17.80    17.06
KERGUELEN  061213 300  042000-042500   10     259.20  747.6    252.80    16.30    15.55
KERGUELEN  061213 300  042500-043000   10     258.67  747.5    252.00    15.90    15.13
KERGUELEN  061213 300  043000-043500   10     255.60  747.5    249.07    14.50    13.71
KERGUELEN  061213 300  043500-044000   10     254.80  747.4    248.00    14.10    13.29
KERGUELEN  061213 300  044000-044500   10     254.27  747.4    247.47    13.80    12.97
KERGUELEN  061213 300  044500-045000   10     250.67  747.4    244.00    12.20    11.35
KERGUELEN  061213 300  045000-045500   10     252.67  747.3    245.73    13.00    12.14
KERGUELEN  061213 300  045500-050000   10     249.87  747.3    242.93    11.70    10.82
KERGUELEN  061213 300  050000-050500   10     249.33  747.3    242.53    11.50    10.60
KERGUELEN  061213 300  050500-051000   10     244.40  747.3    237.60     9.30     8.38
KERGUELEN  061213 300  051000-051500   10     244.67  747.3    237.87     9.40     8.47
KERGUELEN  061213 300  051500-052000   10     244.13  747.2    237.20     9.10     8.15
KERGUELEN  061213 300  052000-052500   10     241.60  747.3    234.80     8.00     7.03
KERGUELEN  061213 300  052500-053000   10     240.93  747.2    234.00     7.60     6.62
KERGUELEN  061213 300  053000-053500   10     241.60  747.2    234.67     7.90     6.90
KERGUELEN  061213 300  053500-054000   10     239.33  747.1    232.13     6.80     5.78
KERGUELEN  061213 300  054000-054500   10     240.27  747.1    233.07     7.20     6.17
KERGUELEN  061213 300  054500-055000   10     239.47  747.0    232.13     6.80     5.75
KERGUELEN  061213 300  055000-055500   10     240.00  747.1    232.80     7.10     6.04
KERGUELEN  061213 300  055500-060000   10     241.87  747.0    234.40     7.80     6.72
KERGUELEN  061213 300  060000-060500   10     240.67  746.9    233.07     7.20     6.11
KERGUELEN  061213 300  060500-061000   10     238.67  747.0    231.47     6.40     5.29
KERGUELEN  061213 300  061000-061500   10     236.53  747.0    229.33     5.50     4.38
KERGUELEN  061213 300  061500-062000   10     239.20  747.0    232.00     6.70     5.56
KERGUELEN  061213 300  062000-062500   10     238.40  746.9    230.80     6.10     4.95
KERGUELEN  061213 300  062500-063000   10     236.27  746.9    228.80     5.20     4.03
KERGUELEN  061213 300  063000-063500   10     236.13  747.0    228.93     5.30     4.12
KERGUELEN  061213 300  063500-064000   10     237.07  747.0    229.87     5.70     4.50
KERGUELEN  061213 300  064000-064500   10     235.87  747.0    228.67     5.20     3.99
KERGUELEN  061213 300  064500-065000   10     239.07  747.0    231.73     6.60     5.38
KERGUELEN  061213 300  065000-065500   10     236.80  747.0    229.60     5.60     4.36
KERGUELEN  061213 300  065500-070000   10     235.60  747.0    228.40     5.00     3.75
KERGUELEN  061213 300  070000-070500   10     235.20  746.9    227.73     4.70     3.44
KERGUELEN  061213 300  070500-071000   10     232.67  747.0    225.47     3.70     2.42
KERGUELEN  061213 300  071000-071500   10     233.87  747.0    226.67     4.20     2.91
KERGUELEN  061213 300  071500-072000   10     231.73  747.1    224.93     3.40     2.10
KERGUELEN  061213 300  072000-072500   10     232.27  746.9    224.93     3.40     2.09
KERGUELEN  061213 300  072500-073000   10     235.60  746.9    228.00     4.90     3.57
KERGUELEN  061213 300  073000-073500   10     231.60  747.1    224.80     3.40     2.06
KERGUELEN  061213 300  073500-074000   10     236.67  746.9    229.07     5.30     3.95
KERGUELEN  061213 300  074000-074500   10     234.13  747.0    226.93     4.40     3.04
KERGUELEN  061213 300  074500-075000   10     232.93  747.0    225.73     3.80     2.43
KERGUELEN  061213 300  075000-075500   10     232.40  746.9    225.07     3.50     2.11
KERGUELEN  061213 300  075500-080000   10     231.47  746.9    224.00     3.00     1.60
KERGUELEN  061213 300  080000-080500   10     231.73  746.9    224.40     3.20     1.79
KERGUELEN  061213 300  080500-081000   10     232.00  747.0    224.80     3.40     1.98
KERGUELEN  061213 300  081000-081500   10     230.40  747.0    223.20     2.60     1.17
KERGUELEN  061213 300  081500-082000   10     231.47  747.1    224.67     3.30     1.86
KERGUELEN  061213 300  082000-082500   10     232.93  747.1    226.13     4.00     2.55
KERGUELEN  061213 300  082500-083000   10     230.80  747.0    223.60     2.80     1.34
KERGUELEN  061213 300  083000-083500   10     232.67  747.1    225.73     3.80     2.33
KERGUELEN  061213 300  083500-084000   10     230.93  747.2    224.27     3.10     1.62
KERGUELEN  061213 300  084000-084500   10     228.67  747.2    222.13     2.20     0.71
KERGUELEN  061213 300  084500-085000   10     231.60  747.1    224.80     3.40     1.90
KERGUELEN  061213 300  085000-085500   10     231.33  747.1    224.53     3.30     1.79
KERGUELEN  061213 300  085500-090000   10     234.40  747.2    227.60     4.70     3.18
KERGUELEN  061213 300  090000-090500   10     230.80  747.4    224.53     3.30     1.77
KERGUELEN  061213 300  090500-091000   10     232.40  747.5    226.40     4.10     2.56
KERGUELEN  061213 300  091000-091500   10     231.07  747.7    225.47     3.70     2.16
KERGUELEN  061213 300  091500-092000   10     229.87  747.8    224.67     3.30     1.75
KERGUELEN  061213 300  092000-092500   10     230.80  747.7    225.20     3.60     2.04
KERGUELEN  061213 300  092500-093000   10     230.13  747.8    224.93     3.40     1.83
KERGUELEN  061213 300  093000-093500   10     227.47  747.8    222.27     2.20     0.62
KERGUELEN  061213 300  093500-094000   10     228.40  747.9    223.33     2.70     1.12
KERGUELEN  061213 300  094000-094500   10     228.53  748.0    223.73     2.90     1.31
KERGUELEN  061213 300  094500-095000   10     227.87  748.0    223.07     2.60     1.00
KERGUELEN  061213 300  095000-095500   10     226.40  748.0    221.60     1.90     0.29
KERGUELEN  061213 300  095500-100000   10     229.87  748.0    225.07     3.50     1.89
KERGUELEN  061213 300  100000-100500   10     228.80  748.0    224.00     3.00     1.38
KERGUELEN  061213 300  100500-101000   10     228.80  748.0    224.00     3.00     1.37
KERGUELEN  061213 300  101000-101500   10     227.87  747.9    222.80     2.50     0.87
KERGUELEN  061213 300  101500-102000   10     231.20  747.8    226.00     3.90     2.26
KERGUELEN  061213 300  102000-102500   10     232.53  747.8    227.20     4.50     2.85
KERGUELEN  061213 300  102500-103000   10     231.07  747.7    225.47     3.70     2.05
KERGUELEN  061213 300  103000-103500   10     230.93  747.8    225.73     3.80     2.14
KERGUELEN  061213 300  103500-104000   10     228.67  748.1    224.13     3.10     1.44
KERGUELEN  061213 300  104000-104500   10     227.47  748.2    223.07     2.60     0.93
KERGUELEN  061213 300  104500-105000   10     230.80  748.2    226.40     4.10     2.43
KERGUELEN  061213 300  105000-105500   10     228.27  748.4    224.27     3.10     1.42
KERGUELEN  061213 300  105500-110000   10     225.87  748.4    222.00     2.10     0.42
KERGUELEN  061213 300  110000-110500   10     225.73  748.5    222.13     2.20     0.51
KERGUELEN  061213 300  110500-111000   10     226.00  748.6    222.80     2.50     0.81
KERGUELEN  061213 300  111000-111500   10     226.40  748.5    222.80     2.50     0.80
KERGUELEN  061213 300  111500-112000   10     224.93  748.5    221.33     1.80     0.10
KERGUELEN  061213 300  112000-112500   10     226.13  748.4    222.13     2.20     0.49
KERGUELEN  061213 300  112500-113000   10     227.33  748.4    223.33     2.70     0.99
KERGUELEN  061213 300  113000-113500   10     228.27  748.3    224.27     3.10     1.39
KERGUELEN  061213 300  113500-114000   10     232.00  748.2    227.60     4.70     2.98
KERGUELEN  061213 300  114000-114500   10     228.00  748.2    223.60     2.80     1.08
KERGUELEN  061213 300  114500-115000   10     228.80  748.2    224.40     3.20     1.48
KERGUELEN  061213 300  115000-115500   10     227.60  748.4    223.60     2.80     1.07
KERGUELEN  061213 300  115500-120000   10     226.00  748.5    222.40     2.30     0.57
KERGUELEN  061213 300  120000-120500   10     225.07  748.5    221.47     1.80     0.07
KERGUELEN  061213 300  120500-121000   10     224.67  748.8    221.87     2.00     0.27
KERGUELEN  061213 300  121000-121500   10     224.00  748.9    221.20     1.70    -0.04
KERGUELEN  061213 300  121500-122000   10     220.80  748.8    218.00     0.30    -1.44
KERGUELEN  061213 300  122000-122500   10     225.33  748.8    222.53     2.30     0.56
KERGUELEN  061213 300  122500-123000   10     226.00  748.8    223.20     2.60     0.86
KERGUELEN  061213 300  123000-123500   10     222.67  748.7    219.47     0.90    -0.84
KERGUELEN  061213 300  123500-124000   10     230.27  748.6    226.80     4.30     2.55
KERGUELEN  061213 300  124000-124500   10     226.53  748.6    223.20     2.60     0.85
KERGUELEN  061213 300  124500-125000   10     225.33  748.6    222.00     2.10     0.35
KERGUELEN  061213 300  125000-125500   10     225.87  748.7    222.67     2.40     0.65
KERGUELEN  061213 300  125500-130000   10     223.73  748.8    220.93     1.60    -0.15
KERGUELEN  061213 300  130000-130500   10     225.20  748.8    222.40     2.30     0.55
KERGUELEN  061213 300  130500-131000   10     226.53  748.9    223.73     2.90     1.15
KERGUELEN  061213 300  131000-131500   10     225.47  748.9    222.67     2.40     0.65
KERGUELEN  061213 300  131500-132000   10     224.40  749.0    222.00     2.10     0.35
KERGUELEN  061213 300  132000-132500   10     224.27  749.1    222.00     2.10     0.35
KERGUELEN  061213 300  132500-133000   10     225.47  749.1    223.07     2.60     0.85
KERGUELEN  061213 300  133000-133500   10     224.27  749.2    222.27     2.20     0.45
KERGUELEN  061213 300  133500-134000   10     223.33  749.3    221.73     2.00     0.25
KERGUELEN  061213 300  134000-134500   10     224.67  749.3    222.93     2.50     0.75
KERGUELEN  061213 300  134500-135000   10     224.80  749.3    223.20     2.60     0.85
KERGUELEN  061213 300  135000-135500   10     222.53  749.3    220.80     1.50    -0.25
KERGUELEN  061213 300  135500-140000   10     224.00  749.3    222.40     2.30     0.56
KERGUELEN  061213 300  140000-140500   10     224.53  749.2    222.53     2.30     0.56
KERGUELEN  061213 300  140500-141000   10     225.20  749.3    223.47     2.80     1.06
KERGUELEN  061213 300  141000-141500   10     222.93  749.4    221.33     1.80     0.06
KERGUELEN  061213 300  141500-142000   10     222.40  749.5    221.20     1.70    -0.04
KERGUELEN  061213 300  142000-142500   10     223.47  749.5    222.27     2.20     0.46
KERGUELEN  061213 300  142500-143000   10     222.93  749.6    221.73     2.00     0.27
KERGUELEN  061213 300  143000-143500   10     221.60  749.7    220.80     1.50    -0.23
KERGUELEN  061213 300  143500-144000   10     223.33  749.8    222.53     2.30     0.57
KERGUELEN  061213 300  144000-144500   10     219.33  749.8    218.53     0.50    -1.22
KERGUELEN  061213 300  144500-145000   10     223.33  749.8    222.53     2.30     0.58
KERGUELEN  061213 300  145000-145500   10     220.27  749.9    219.87     1.10    -0.62
KERGUELEN  061213 300  145500-150000   10     222.80  750.0    222.80     2.50     0.79
KERGUELEN  061213 300  150000-150500   10     221.07  750.0    221.07     1.70    -0.01
KERGUELEN  061213 300  150500-151000   10     219.60  750.1    219.60     1.00    -9999
KERGUELEN  061213 300  151000-151500   10     222.40  750.1    222.40     2.30    -9999
KERGUELEN  061213 300  151500-152000   10     220.27  750.1    220.27     1.30    -9999
KERGUELEN  061213 300  152000-152500   10     220.80  750.1    220.80     1.50    -9999
KERGUELEN  061213 300  152500-153000   10     222.27  750.1    222.27     2.20    -9999
KERGUELEN  061213 300  153000-153500   10     222.67  750.1    222.67     2.40    -9999
KERGUELEN  061213 300  153500-154000   10     221.60  750.1    221.60     1.90    -9999
KERGUELEN  061213 300  154000-154500   10     221.07  750.3    221.47     1.80    -9999
KERGUELEN  061213 300  154500-155000   10     219.87  750.3    220.27     1.30    -9999
KERGUELEN  061213 300  155000-155500   10     220.67  750.4    221.47     1.80    -9999
KERGUELEN  061213 300  155500-160000   10     219.47  750.4    220.27     1.30    -9999
KERGUELEN  061213 300  160000-160500   10     218.27  750.6    219.47     0.90    -9999
KERGUELEN  061213 300  160500-161000   10     219.07  750.6    220.27     1.30    -9999
KERGUELEN  061213 300  161000-161500   10     220.00  750.6    221.20     1.70    -9999
KERGUELEN  061213 300  161500-162000   10     218.67  750.7    219.87     1.10    -9999
KERGUELEN  061213 300  162000-162500   10     219.20  750.7    220.40     1.40    -9999
KERGUELEN  061213 300  162500-163000   10     221.87  750.7    223.07     2.60    -9999
KERGUELEN  061213 300  163000-163500   10     220.93  750.6    222.13     2.20    -9999
KERGUELEN  061213 300  163500-164000   10     220.53  750.6    221.73     2.00    -9999
KERGUELEN  061213 300  164000-164500   10     222.67  750.7    223.87     3.00    -9999
KERGUELEN  061213 300  164500-165000   10     221.33  750.8    222.93     2.50    -9999
KERGUELEN  061213 300  165000-165500   10     217.47  750.8    219.07     0.70    -9999
KERGUELEN  061213 300  165500-170000   10     218.67  750.8    220.27     1.30    -9999
KERGUELEN  061213 300  170000-170500   10     220.40  750.8    222.00     2.10    -9999
KERGUELEN  061213 300  170500-171000   10     220.40  750.8    222.00     2.10    -9999
KERGUELEN  061213 300  171000-171500   10     219.60  750.9    221.33     1.80    -9999
KERGUELEN  061213 300  171500-172000   10     217.60  751.0    219.60     1.00    -9999
KERGUELEN  061213 300  172000-172500   10     218.67  750.9    220.40     1.40    -9999
KERGUELEN  061213 300  172500-173000   10     216.40  750.9    218.13     0.30    -9999
KERGUELEN  061213 300  173000-173500   10     219.73  750.8    221.33     1.80    -9999
KERGUELEN  061213 300  173500-174000   10     220.13  750.8    221.73     2.00    -9999
KERGUELEN  061213 300  174000-174500   10     218.00  750.8    219.60     1.00    -9999
KERGUELEN  061213 300  174500-175000   10     219.73  750.8    221.33     1.80    -9999
KERGUELEN  061213 300  175000-175500   10     219.33  750.8    220.93     1.60    -9999
KERGUELEN  061213 300  175500-180000   10     219.60  750.8    221.20     1.70    -9999
KERGUELEN  061213 300  180000-180500   10     218.13  750.8    219.73     1.10    -9999
KERGUELEN  061213 300  180500-181000   10     221.33  750.7    222.53     2.30    -9999
KERGUELEN  061213 300  181000-181500   10     219.20  750.7    220.40     1.40    -9999
KERGUELEN  061213 300  181500-182000   10     217.33  750.7    218.53     0.50    -9999
KERGUELEN  061213 300  182000-182500   10     220.67  750.7    221.87     2.00    -9999
KERGUELEN  061213 300  182500-183000   10     220.67  750.7    221.87     2.00    -9999
KERGUELEN  061213 300  183000-183500   10     219.47  750.8    221.07     1.70    -9999
KERGUELEN  061213 300  183500-184000   10     217.33  750.9    218.93     0.70    -9999
KERGUELEN  061213 300  184000-184500   10     218.13  751.0    220.13     1.20    -9999
KERGUELEN  061213 300  184500-185000   10     219.73  750.9    221.73     2.00    -9999
KERGUELEN  061213 300  185000-185500   10     219.20  750.9    221.07     1.70    -9999
KERGUELEN  061213 300  185500-190000   10     217.33  750.8    218.93     0.70    -9999
KERGUELEN  061213 300  190000-190500   10     218.40  750.8    220.00     1.20    -9999
KERGUELEN  061213 300  190500-191000   10     220.40  750.9    222.40     2.30    -9999
KERGUELEN  061213 300  191000-191500   10     218.27  750.9    220.13     1.20    -9999
KERGUELEN  061213 300  191500-192000   10     216.80  750.8    218.40     0.40    -9999
KERGUELEN  061213 300  192000-192500   10     217.60  750.8    219.20     0.80    -9999
KERGUELEN  061213 300  192500-193000   10     219.07  750.8    220.67     1.50    -9999
KERGUELEN  061213 300  193000-193500   10     217.33  750.7    218.53     0.50    -9999
KERGUELEN  061213 300  193500-194000   10     218.00  750.7    219.20     0.80    -9999
KERGUELEN  061213 300  194000-194500   10     219.47  750.7    220.67     1.50    -9999
KERGUELEN  061213 300  194500-195000   10     217.87  750.7    219.07     0.70    -9999
KERGUELEN  061213 300  195000-195500   10     217.87  750.7    219.07     0.70    -9999
KERGUELEN  061213 300  195500-200000   10     217.87  750.7    219.07     0.70    -9999
KERGUELEN  061213 300  200000-200500   10     215.87  750.7    217.07    -0.20    -9999
KERGUELEN  061213 300  200500-201000   10     217.20  750.7    218.40     0.40    -9999
KERGUELEN  061213 300  201000-201500   10     218.00  750.7    219.20     0.80    -9999
KERGUELEN  061213 300  201500-202000   10     218.27  750.7    219.47     0.90    -9999
KERGUELEN  061213 300  202000-202500   10     218.80  750.7    220.00     1.20    -9999
KERGUELEN  061213 300  202500-203000   10     218.40  750.7    219.60     1.00    -9999
KERGUELEN  061213 300  203000-203500   10     218.53  750.7    219.73     1.10    -9999
KERGUELEN  061213 300  203500-204000   10     221.33  750.7    222.53     2.30    -9999
KERGUELEN  061213 300  204000-204500   10     218.27  750.7    219.47     0.90    -9999
KERGUELEN  061213 300  204500-205000   10     219.73  750.7    220.93     1.60    -9999
KERGUELEN  061213 300  205000-205500   10     219.60  750.7    220.80     1.50    -9999
KERGUELEN  061213 300  205500-210000   10     219.33  750.7    220.53     1.40    -9999
KERGUELEN  061213 300  210000-210500   10     218.53  750.7    219.73     1.10    -9999
KERGUELEN  061213 300  210500-211000   10     219.73  750.6    220.93     1.60    -9999
KERGUELEN  061213 300  211000-211500   10     218.80  750.6    220.00     1.20    -9999
KERGUELEN  061213 300  211500-212000   10     214.80  750.6    216.00    -0.70    -9999
KERGUELEN  061213 300  212000-212500   10     219.07  750.6    220.27     1.30    -9999
KERGUELEN  061213 300  212500-213000   10     218.13  750.6    219.33     0.90    -9999
KERGUELEN  061213 300  213000-213500   10     216.80  750.5    217.60     0.10    -9999
KERGUELEN  061213 300  213500-214000   10     220.80  750.5    221.60     1.90    -9999
KERGUELEN  061213 300  214000-214500   10     218.40  750.4    219.20     0.80    -9999
KERGUELEN  061213 300  214500-215000   10     216.93  750.3    217.33    -0.10    -9999
KERGUELEN  061213 300  215000-215500   10     219.33  750.4    220.13     1.20    -9999
KERGUELEN  061213 300  215500-220000   10     218.40  750.3    218.80     0.60    -9999
KERGUELEN  061213 300  220000-220500   10     217.20  750.3    217.60     0.10    -9999
KERGUELEN  061213 300  220500-221000   10     218.27  750.3    218.67     0.60    -9999
KERGUELEN  061213 300  221000-221500   10     218.27  750.3    218.67     0.60    -9999
KERGUELEN  061213 300  221500-222000   10     217.07  750.2    217.47     0.00    -9999
KERGUELEN  061213 300  222000-222500   10     219.33  750.2    219.73     1.10    -9999
KERGUELEN  061213 300  222500-223000   10     220.67  750.2    221.07     1.70    -9999
KERGUELEN  061213 300  223000-223500   10     218.13  750.1    218.13     0.30    -9999
KERGUELEN  061213 300  223500-224000   10     217.60  750.1    217.60     0.10    -9999
KERGUELEN  061213 300  224000-224500   10     219.07  750.2    219.47     0.90    -9999
KERGUELEN  061213 300  224500-225000   10     219.07  750.2    219.47     0.90    -9999
KERGUELEN  061213 300  225000-225500   10     218.93  750.2    219.33     0.90    -9999
KERGUELEN  061213 300  225500-230000   10     216.40  750.2    216.80    -0.30    -9999
KERGUELEN  061213 300  230000-230500   10     218.80  750.1    218.80     0.60    -9999
KERGUELEN  061213 300  230500-231000   10     218.93  750.1    218.93     0.70    -9999
KERGUELEN  061213 300  231000-231500   10     222.53  750.1    222.53     2.30    -9999
KERGUELEN  061213 300  231500-232000   10     217.73  750.1    217.73     0.10    -9999
KERGUELEN  061213 300  232000-232500   10     220.40  750.1    220.40     1.40    -9999
KERGUELEN  061213 300  232500-233000   10     218.93  750.1    218.93     0.70    -9999
KERGUELEN  061213 300  233000-233500   10     219.47  750.1    219.47     0.90    -9999
KERGUELEN  061213 300  233500-234000   10     220.27  750.1    220.27     1.30    -9999
KERGUELEN  061213 300  234000-234500   10     219.20  750.1    219.20     0.80    -9999
KERGUELEN  061213 300  234500-235000   10     220.40  750.1    220.40     1.40    -9999
KERGUELEN  061213 300  235000-235500   10     218.80  750.1    218.80     0.60    -9999
KERGUELEN  061213 300  235500-240000   10     218.53  750.1    218.53     0.50    -9999
*
*	
COMMENT    DATA VERIFIED BY Nicolas FULLER	
COMMENT    E-MAIL:nicolas.fuller@obspm.fr	
COMMENT    PARIS-MEUDON OBSERVATORY.	
COMMENT UNIVERISTY OF OULU: FILE GENERATED FROM DATABASE AND OBTAINED FROM
COMMENT https://gle.oulu.fi at 2023-02-24 11:29:29 +00:00
COMMENT FOR HISTORICAL/ORIGINAL TEXT FILES SEE https://gle.oulu.fi/txtarchive/
COMMENT ORIGINAL AT https://gle.oulu.fi/txtarchive/GLE70/C070KERG_cor.DAT
COMMENT DETRENDED DATA SHOW -9999 IF EQUAL TO INC% COLUMN 
