TERREADELI LATITUDE    -66.65    LONGITUDE     140       ALTITUDE    32 M
TERREADELI INSTRUMENT   9-NM-64  NEUTRON MONITOR	
TERREADELI STANDARD PRESSURE    740     MMHG   COEFFICIENT   -0.99     % / MMHG
TERREADELI PRE-INCREASE BASELINE TIME INTERVAL    010415    120000-130000   UT
TERREADELI PRE-INCREASE AVERAGE COUNTING RATE     98.67      COUNTS PER SECOND
TERREADELI TIME INTERVALS    300      
TERREADELI SCALE FACTORS     1        
STATION    YYMMDD  SEC   TIME (UT)   CODE    UNCORR. PRESS.    CORR.    % INC.	DETRENDED
                         INTERVAL    TD      C/S    (MMHG)     C/S
TERREADELI 010415 300  030500-031000   10     105.27  731.9     97.07    -1.60    -9999
TERREADELI 010415 300  031000-031500   10     105.67  732.0     97.53    -1.20    -9999
TERREADELI 010415 300  031500-032000   10     105.60  732.1     97.53    -1.20    -9999
TERREADELI 010415 300  032000-032500   10     106.20  732.1     98.07    -0.60    -9999
TERREADELI 010415 300  032500-033000   10     104.93  732.2     97.07    -1.60    -9999
TERREADELI 010415 300  033000-033500   10     104.67  732.2     96.80    -1.90    -9999
TERREADELI 010415 300  033500-034000   10     105.47  732.2     97.53    -1.20    -9999
TERREADELI 010415 300  034000-034500   10     105.80  732.1     97.73    -1.00    -9999
TERREADELI 010415 300  034500-035000   10     105.20  732.1     97.13    -1.60    -9999
TERREADELI 010415 300  035000-035500   10     106.40  732.1     98.27    -0.40    -9999
TERREADELI 010415 300  035500-040000   10     105.20  732.1     97.13    -1.60    -9999
TERREADELI 010415 300  040000-040500   10     106.47  732.1     98.33    -0.30    -9999
TERREADELI 010415 300  040500-041000   10     105.13  732.1     97.13    -1.60    -9999
TERREADELI 010415 300  041000-041500   10     106.13  732.0     98.00    -0.70    -9999
TERREADELI 010415 300  041500-042000   10     106.73  731.9     98.40    -0.30    -9999
TERREADELI 010415 300  042000-042500   10     106.20  731.9     97.93    -0.70    -9999
TERREADELI 010415 300  042500-043000   10     106.67  731.9     98.40    -0.30    -9999
TERREADELI 010415 300  043000-043500   10     105.67  731.9     97.47    -1.20    -9999
TERREADELI 010415 300  043500-044000   10     106.73  731.9     98.40    -0.30    -9999
TERREADELI 010415 300  044000-044500   10     105.00  731.9     96.87    -1.80    -9999
TERREADELI 010415 300  044500-045000   10     105.67  731.9     97.40    -1.30    -9999
TERREADELI 010415 300  045000-045500   10     106.73  731.9     98.47    -0.20    -9999
TERREADELI 010415 300  045500-050000   10     105.07  731.8     96.73    -2.00    -9999
TERREADELI 010415 300  050000-050500   10     105.20  732.0     97.07    -1.60    -9999
TERREADELI 010415 300  050500-051000   10     104.67  732.0     96.60    -2.10    -9999
TERREADELI 010415 300  051000-051500   10     107.40  732.0     99.07     0.40    -9999
TERREADELI 010415 300  051500-052000   10     104.67  732.1     96.73    -2.00    -9999
TERREADELI 010415 300  052000-052500   10     106.60  732.0     98.40    -0.30    -9999
TERREADELI 010415 300  052500-053000   10     105.07  732.1     97.07    -1.60    -9999
TERREADELI 010415 300  053000-053500   10     105.27  732.0     97.13    -1.60    -9999
TERREADELI 010415 300  053500-054000   10     107.20  732.0     98.93     0.30    -9999
TERREADELI 010415 300  054000-054500   10     106.20  732.1     98.07    -0.60    -9999
TERREADELI 010415 300  054500-055000   10     106.60  732.1     98.47    -0.20    -9999
TERREADELI 010415 300  055000-055500   10     107.00  732.1     98.93     0.30    -9999
TERREADELI 010415 300  055500-060000   10     106.00  732.1     97.93    -0.70    -9999
TERREADELI 010415 300  060000-060500   10     106.47  732.1     98.33    -0.30    -9999
TERREADELI 010415 300  060500-061000   10     106.27  732.1     98.20    -0.50    -9999
TERREADELI 010415 300  061000-061500   10     105.67  732.1     97.67    -1.00    -9999
TERREADELI 010415 300  061500-062000   10     105.07  732.0     96.93    -1.80    -9999
TERREADELI 010415 300  062000-062500   10     106.80  732.0     98.53    -0.10    -9999
TERREADELI 010415 300  062500-063000   10     106.73  732.1     98.60    -0.10    -9999
TERREADELI 010415 300  063000-063500   10     106.40  732.1     98.33    -0.30    -9999
TERREADELI 010415 300  063500-064000   10     106.93  732.1     98.80     0.10    -9999
TERREADELI 010415 300  064000-064500   10     105.87  732.0     97.73    -1.00    -9999
TERREADELI 010415 300  064500-065000   10     106.87  732.1     98.73     0.10    -9999
TERREADELI 010415 300  065000-065500   10     105.73  732.1     97.67    -1.00    -9999
TERREADELI 010415 300  065500-070000   10     104.87  732.1     96.87    -1.80    -9999
TERREADELI 010415 300  070000-070500   10     106.60  732.1     98.47    -0.20    -9999
TERREADELI 010415 300  070500-071000   10     105.20  732.1     97.20    -1.50    -9999
TERREADELI 010415 300  071000-071500   10     106.67  732.1     98.53    -0.10    -9999
TERREADELI 010415 300  071500-072000   10     105.67  732.2     97.73    -1.00    -9999
TERREADELI 010415 300  072000-072500   10     105.53  732.2     97.60    -1.10    -9999
TERREADELI 010415 300  072500-073000   10     108.13  732.2    100.00     1.30    -9999
TERREADELI 010415 300  073000-073500   10     105.87  732.2     97.93    -0.70    -9999
TERREADELI 010415 300  073500-074000   10     106.40  732.2     98.40    -0.30    -9999
TERREADELI 010415 300  074000-074500   10     105.73  732.3     97.87    -0.80    -9999
TERREADELI 010415 300  074500-075000   10     106.27  732.4     98.53    -0.10    -9999
TERREADELI 010415 300  075000-075500   10     106.07  732.2     98.13    -0.50    -9999
TERREADELI 010415 300  075500-080000   10     107.13  732.3     99.13     0.50    -9999
TERREADELI 010415 300  080000-080500   10     106.13  732.2     98.20    -0.50    -9999
TERREADELI 010415 300  080500-081000   10     106.20  732.4     98.40    -0.30    -9999
TERREADELI 010415 300  081000-081500   10     106.53  732.3     98.60    -0.10    -9999
TERREADELI 010415 300  081500-082000   10     107.73  732.2     99.67     1.00    -9999
TERREADELI 010415 300  082000-082500   10     106.87  732.3     98.93     0.30    -9999
TERREADELI 010415 300  082500-083000   10     105.60  732.3     97.80    -0.90    -9999
TERREADELI 010415 300  083000-083500   10     106.53  732.3     98.60    -0.10    -9999
TERREADELI 010415 300  083500-084000   10     105.47  732.3     97.67    -1.00    -9999
TERREADELI 010415 300  084000-084500   10     105.93  732.3     98.07    -0.60    -9999
TERREADELI 010415 300  084500-085000   10     107.93  732.3     99.87     1.20    -9999
TERREADELI 010415 300  085000-085500   10     108.13  732.4    100.20     1.60    -9999
TERREADELI 010415 300  085500-090000   10     106.07  732.4     98.33    -0.30    -9999
TERREADELI 010415 300  090000-090500   10     107.73  732.4     99.80     1.10    -9999
TERREADELI 010415 300  090500-091000   10     107.40  732.5     99.60     0.90    -9999
TERREADELI 010415 300  091000-091500   10     106.80  732.4     98.93     0.30    -9999
TERREADELI 010415 300  091500-092000   10     108.93  732.5    101.00     2.40    -9999
TERREADELI 010415 300  092000-092500   10     107.00  732.4     99.20     0.50    -9999
TERREADELI 010415 300  092500-093000   10     105.33  732.6     97.73    -1.00    -9999
TERREADELI 010415 300  093000-093500   10     104.33  732.5     96.80    -1.90    -9999
TERREADELI 010415 300  093500-094000   10     105.33  732.6     97.73    -1.00    -9999
TERREADELI 010415 300  094000-094500   10     107.20  732.6     99.60     0.90    -9999
TERREADELI 010415 300  094500-095000   10     108.13  732.6    100.40     1.80    -9999
TERREADELI 010415 300  095000-095500   10     108.27  732.6    100.53     1.90    -9999
TERREADELI 010415 300  095500-100000   10     107.47  732.6     99.80     1.10    -9999
TERREADELI 010415 300  100000-100500   10     106.33  732.6     98.67     0.00    -9999
TERREADELI 010415 300  100500-101000   10     106.87  732.5     99.13     0.50    -9999
TERREADELI 010415 300  101000-101500   10     106.27  732.6     98.67     0.00    -9999
TERREADELI 010415 300  101500-102000   10     105.60  732.5     97.93    -0.70    -9999
TERREADELI 010415 300  102000-102500   10     106.40  732.6     98.73     0.10    -9999
TERREADELI 010415 300  102500-103000   10     105.40  732.6     97.80    -0.90    -9999
TERREADELI 010415 300  103000-103500   10     105.93  732.5     98.27    -0.40    -9999
TERREADELI 010415 300  103500-104000   10     106.07  732.5     98.40    -0.30    -9999
TERREADELI 010415 300  104000-104500   10     104.73  732.5     97.20    -1.50    -9999
TERREADELI 010415 300  104500-105000   10     107.13  732.5     99.33     0.70    -9999
TERREADELI 010415 300  105000-105500   10     107.20  732.5     99.40     0.70    -9999
TERREADELI 010415 300  105500-110000   10     106.00  732.4     98.27    -0.40    -9999
TERREADELI 010415 300  110000-110500   10     105.27  732.4     97.60    -1.10    -9999
TERREADELI 010415 300  110500-111000   10     107.27  732.4     99.40     0.70    -9999
TERREADELI 010415 300  111000-111500   10     106.73  732.4     98.93     0.30    -9999
TERREADELI 010415 300  111500-112000   10     105.53  732.4     97.73    -1.00    -9999
TERREADELI 010415 300  112000-112500   10     106.60  732.4     98.80     0.10    -9999
TERREADELI 010415 300  112500-113000   10     106.67  732.4     98.87     0.20    -9999
TERREADELI 010415 300  113000-113500   10     106.73  732.4     98.93     0.30    -9999
TERREADELI 010415 300  113500-114000   10     105.73  732.5     98.00    -0.70    -9999
TERREADELI 010415 300  114000-114500   10     106.87  732.4     99.07     0.40    -9999
TERREADELI 010415 300  114500-115000   10     106.40  732.4     98.60    -0.10    -9999
TERREADELI 010415 300  115000-115500   10     106.07  732.4     98.27    -0.40    -9999
TERREADELI 010415 300  115500-120000   10     105.73  732.3     97.87    -0.80    -9999
TERREADELI 010415 300  120000-120500   10     106.73  732.3     98.80     0.10    -9999
TERREADELI 010415 300  120500-121000   10     106.27  732.3     98.33    -0.30    -9999
TERREADELI 010415 300  121000-121500   10     105.07  732.3     97.27    -1.40    -9999
TERREADELI 010415 300  121500-122000   10     104.80  732.4     97.13    -1.60    -9999
TERREADELI 010415 300  122000-122500   10     107.67  732.3     99.67     1.00    -9999
TERREADELI 010415 300  122500-123000   10     107.07  732.4     99.20     0.50    -9999
TERREADELI 010415 300  123000-123500   10     105.53  732.4     97.80    -0.90    -9999
TERREADELI 010415 300  123500-124000   10     105.47  732.2     97.53    -1.20    -9999
TERREADELI 010415 300  124000-124500   10     106.47  732.2     98.40    -0.30    -9999
TERREADELI 010415 300  124500-125000   10     108.00  732.2     99.87     1.20    -9999
TERREADELI 010415 300  125000-125500   10     107.27  732.1     99.07     0.40    -9999
TERREADELI 010415 300  125500-130000   10     109.33  732.1    101.00     2.40    -9999
TERREADELI 010415 300  130000-130500   10     104.40  732.1     96.40    -2.30    -2.57
TERREADELI 010415 300  130500-131000   10     107.67  732.1     99.47     0.80     0.51
TERREADELI 010415 300  131000-131500   10     106.93  732.1     98.73     0.10    -0.22
TERREADELI 010415 300  131500-132000   10     109.20  732.1    100.87     2.20     1.85
TERREADELI 010415 300  132000-132500   10     106.53  732.1     98.47    -0.20    -0.58
TERREADELI 010415 300  132500-133000   10     107.27  732.1     99.07     0.40    -0.01
TERREADELI 010415 300  133000-133500   10     105.93  732.1     97.87    -0.80    -1.23
TERREADELI 010415 300  133500-134000   10     108.33  732.1    100.07     1.40     0.94
TERREADELI 010415 300  134000-134500   10     107.93  732.0     99.60     0.90     0.41
TERREADELI 010415 300  134500-135000   10     107.53  731.9     99.13     0.50    -0.02
TERREADELI 010415 300  135000-135500   10     106.73  731.9     98.47    -0.20    -0.75
TERREADELI 010415 300  135500-140000   10     108.87  731.9    100.40     1.80     1.23
TERREADELI 010415 300  140000-140500   10     123.27  731.9    113.67    15.20    14.60
TERREADELI 010415 300  140500-141000   10     133.33  731.8    122.80    24.50    23.87
TERREADELI 010415 300  141000-141500   10     144.40  731.8    133.07    34.90    34.25
TERREADELI 010415 300  141500-142000   10     153.93  731.7    141.73    43.60    42.92
TERREADELI 010415 300  142000-142500   10     159.13  731.8    146.60    48.60    47.89
TERREADELI 010415 300  142500-143000   10     174.33  731.8    160.73    62.90    62.16
TERREADELI 010415 300  143000-143500   10     177.00  731.7    162.93    65.10    64.34
TERREADELI 010415 300  143500-144000   10     177.67  731.8    163.73    65.90    65.11
TERREADELI 010415 300  144000-144500   10     175.73  731.7    161.80    64.00    63.18
TERREADELI 010415 300  144500-145000   10     183.13  731.6    168.40    70.70    69.86
TERREADELI 010415 300  145000-145500   10     187.53  731.7    172.67    75.00    74.13
TERREADELI 010415 300  145500-150000   10     181.07  731.6    166.47    68.70    67.81
TERREADELI 010415 300  150000-150500   10     174.60  731.5    160.40    62.60    61.68
TERREADELI 010415 300  150500-151000   10     169.00  731.6    155.40    57.50    56.55
TERREADELI 010415 300  151000-151500   10     165.93  731.6    152.60    54.70    53.73
TERREADELI 010415 300  151500-152000   10     163.07  731.6    149.93    52.00    51.00
TERREADELI 010415 300  152000-152500   10     163.53  731.5    150.27    52.30    51.28
TERREADELI 010415 300  152500-153000   10     154.20  731.3    141.40    43.30    42.25
TERREADELI 010415 300  153000-153500   10     151.73  731.4    139.27    41.10    40.02
TERREADELI 010415 300  153500-154000   10     154.73  731.4    142.00    43.90    42.80
TERREADELI 010415 300  154000-154500   10     158.40  731.4    145.40    47.40    46.27
TERREADELI 010415 300  154500-155000   10     157.67  731.5    144.87    46.80    45.65
TERREADELI 010415 300  155000-155500   10     154.33  731.5    141.73    43.60    42.42
TERREADELI 010415 300  155500-160000   10     150.93  731.4    138.53    40.40    39.20
TERREADELI 010415 300  160000-160500   10     148.13  731.5    136.07    37.90    36.67
TERREADELI 010415 300  160500-161000   10     143.93  731.5    132.20    34.00    32.75
TERREADELI 010415 300  161000-161500   10     141.47  731.4    129.80    31.50    30.22
TERREADELI 010415 300  161500-162000   10     139.07  731.4    127.60    29.30    28.00
TERREADELI 010415 300  162000-162500   10     137.87  731.4    126.53    28.20    26.87
TERREADELI 010415 300  162500-163000   10     134.73  731.4    123.67    25.30    23.95
TERREADELI 010415 300  163000-163500   10     133.07  731.4    122.13    23.80    22.42
TERREADELI 010415 300  163500-164000   10     133.13  731.4    122.13    23.80    22.40
TERREADELI 010415 300  164000-164500   10     134.93  731.4    123.80    25.50    24.07
TERREADELI 010415 300  164500-165000   10     132.20  731.4    121.33    23.00    21.55
TERREADELI 010415 300  165000-165500   10     132.00  731.3    121.00    22.60    21.13
TERREADELI 010415 300  165500-170000   10     129.80  731.3    119.00    20.60    19.10
TERREADELI 010415 300  170000-170500   10     128.80  731.4    118.13    19.70    18.18
TERREADELI 010415 300  170500-171000   10     128.73  731.2    117.93    19.50    17.95
TERREADELI 010415 300  171000-171500   10     129.67  731.3    118.87    20.50    18.93
TERREADELI 010415 300  171500-172000   10     127.33  731.2    116.53    18.10    16.51
TERREADELI 010415 300  172000-172500   10     127.13  731.1    116.33    17.90    16.28
TERREADELI 010415 300  172500-173000   10     126.67  731.2    116.00    17.60    15.96
TERREADELI 010415 300  173000-173500   10     124.13  731.2    113.73    15.30    13.64
TERREADELI 010415 300  173500-174000   10     123.87  731.0    113.20    14.70    13.01
TERREADELI 010415 300  174000-174500   10     124.53  731.1    113.93    15.50    13.79
TERREADELI 010415 300  174500-175000   10     124.73  731.1    114.07    15.60    13.87
TERREADELI 010415 300  175000-175500   10     122.80  731.0    112.20    13.70    11.94
TERREADELI 010415 300  175500-180000   10     123.87  731.0    113.20    14.70    12.92
TERREADELI 010415 300  180000-180500   10     120.93  730.9    110.47    12.00    10.20
TERREADELI 010415 300  180500-181000   10     122.60  730.9    111.93    13.40    11.58
TERREADELI 010415 300  181000-181500   10     120.93  731.0    110.60    12.10    10.25
TERREADELI 010415 300  181500-182000   10     119.53  730.9    109.13    10.60     8.73
TERREADELI 010415 300  182000-182500   10     120.13  730.9    109.67    11.10     9.21
TERREADELI 010415 300  182500-183000   10     119.53  731.0    109.20    10.70     8.79
TERREADELI 010415 300  183000-183500   10     120.33  731.0    109.93    11.40     9.46
TERREADELI 010415 300  183500-184000   10     119.13  731.1    108.93    10.40     8.44
TERREADELI 010415 300  184000-184500   10     117.40  731.1    107.40     8.80     6.82
TERREADELI 010415 300  184500-185000   10     117.53  731.0    107.40     8.80     6.80
TERREADELI 010415 300  185000-185500   10     119.07  731.0    108.80    10.30     8.28
TERREADELI 010415 300  185500-190000   10     117.67  731.0    107.60     9.10     7.05
TERREADELI 010415 300  190000-190500   10     117.80  731.0    107.67     9.10     7.03
TERREADELI 010415 300  190500-191000   10     117.60  731.0    107.47     8.90     6.81
TERREADELI 010415 300  191000-191500   10     118.53  731.0    108.40     9.90     7.79
TERREADELI 010415 300  191500-192000   10     117.33  730.9    107.13     8.60     6.47
TERREADELI 010415 300  192000-192500   10     116.27  730.9    106.13     7.60     5.45
TERREADELI 010415 300  192500-193000   10     118.20  730.8    107.87     9.30     7.13
TERREADELI 010415 300  193000-193500   10     114.47  730.9    104.53     5.90     3.70
TERREADELI 010415 300  193500-194000   10     116.87  730.9    106.67     8.10     5.88
TERREADELI 010415 300  194000-194500   10     116.73  730.9    106.53     8.00     5.76
TERREADELI 010415 300  194500-195000   10     117.47  730.8    107.13     8.60     6.34
TERREADELI 010415 300  195000-195500   10     116.07  730.9    105.93     7.40     5.12
TERREADELI 010415 300  195500-200000   10     115.67  730.7    105.40     6.80     4.50
TERREADELI 010415 300  200000-200500   10     116.13  730.8    105.93     7.40     5.08
TERREADELI 010415 300  200500-201000   10     115.00  730.8    104.93     6.30     3.96
TERREADELI 010415 300  201000-201500   10     114.80  730.7    104.60     6.00     3.64
TERREADELI 010415 300  201500-202000   10     115.33  730.6    104.93     6.30     3.92
TERREADELI 010415 300  202000-202500   10     116.93  730.7    106.53     8.00     5.60
TERREADELI 010415 300  202500-203000   10     115.87  730.6    105.47     6.90     4.48
TERREADELI 010415 300  203000-203500   10     114.60  730.7    104.40     5.80     3.36
TERREADELI 010415 300  203500-204000   10     115.67  730.6    105.27     6.70     4.24
TERREADELI 010415 300  204000-204500   10     115.07  730.6    104.80     6.20     3.72
TERREADELI 010415 300  204500-205000   10     116.07  730.7    105.73     7.20     4.70
TERREADELI 010415 300  205000-205500   10     115.20  730.6    104.80     6.20     3.68
TERREADELI 010415 300  205500-210000   10     113.67  730.6    103.53     4.90     2.36
TERREADELI 010415 300  210000-210500   10     114.40  730.5    104.00     5.40     2.84
TERREADELI 010415 300  210500-211000   10     116.53  730.6    106.07     7.50     4.92
TERREADELI 010415 300  211000-211500   10     114.93  730.6    104.60     6.00     3.40
TERREADELI 010415 300  211500-212000   10     114.47  730.5    104.13     5.50     2.88
TERREADELI 010415 300  212000-212500   10     114.00  730.6    103.73     5.10     2.46
TERREADELI 010415 300  212500-213000   10     114.93  730.5    104.53     5.90     3.25
TERREADELI 010415 300  213000-213500   10     114.27  730.4    103.73     5.10     2.43
TERREADELI 010415 300  213500-214000   10     112.87  730.3    102.40     3.80     1.11
TERREADELI 010415 300  214000-214500   10     116.27  730.3    105.53     7.00     4.29
TERREADELI 010415 300  214500-215000   10     114.87  730.3    104.20     5.60     2.87
TERREADELI 010415 300  215000-215500   10     115.27  730.2    104.60     6.00     3.25
TERREADELI 010415 300  215500-220000   10     115.40  730.2    104.60     6.00     3.23
TERREADELI 010415 300  220000-220500   10     116.80  730.3    106.00     7.40     4.62
TERREADELI 010415 300  220500-221000   10     115.27  730.4    104.67     6.10     3.30
TERREADELI 010415 300  221000-221500   10     113.73  730.3    103.27     4.70     1.88
TERREADELI 010415 300  221500-222000   10     112.07  730.3    101.67     3.00     0.16
TERREADELI 010415 300  222000-222500   10     113.40  730.1    102.73     4.10     1.24
TERREADELI 010415 300  222500-223000   10     113.47  730.2    102.87     4.30     1.43
TERREADELI 010415 300  223000-223500   10     114.87  730.2    104.13     5.50     2.61
TERREADELI 010415 300  223500-224000   10     114.87  730.0    103.93     5.30     2.39
TERREADELI 010415 300  224000-224500   10     115.13  730.0    104.20     5.60     2.67
TERREADELI 010415 300  224500-225000   10     115.00  730.0    104.07     5.50     2.56
TERREADELI 010415 300  225000-225500   10     115.40  730.0    104.47     5.90     2.94
TERREADELI 010415 300  225500-230000   10     114.87  730.1    104.07     5.50     2.52
TERREADELI 010415 300  230000-230500   10     114.20  730.0    103.40     4.80     1.80
TERREADELI 010415 300  230500-231000   10     115.00  730.1    104.13     5.50     2.49
TERREADELI 010415 300  231000-231500   10     114.47  730.0    103.60     5.00     1.97
TERREADELI 010415 300  231500-232000   10     113.60  730.3    103.07     4.50     1.45
TERREADELI 010415 300  232000-232500   10     114.87  730.1    104.07     5.50     2.44
TERREADELI 010415 300  232500-233000   10     114.47  730.2    103.80     5.20     2.12
TERREADELI 010415 300  233000-233500   10     111.67  730.2    101.20     2.60    -0.50
TERREADELI 010415 300  233500-234000   10     113.27  729.9    102.40     3.80     0.69
TERREADELI 010415 300  234000-234500   10     115.27  730.1    104.40     5.80     2.67
TERREADELI 010415 300  234500-235000   10     112.80  729.9    102.00     3.40     0.25
TERREADELI 010415 300  235000-235500   10     112.33  729.8    101.40     2.80    -0.36
TERREADELI 010415 300  235500-240000   10     115.00  729.9    104.00     5.40     2.22
TERREADELI 010416 300  000000-000500   10     111.67  729.9    100.93     2.30    -0.89
TERREADELI 010416 300  000500-001000   10     112.47  729.9    101.67     3.00    -0.21
TERREADELI 010416 300  001000-001500   10     113.00  729.8    102.00     3.40     0.17
TERREADELI 010416 300  001500-002000   10     115.67  729.9    104.60     6.00     2.76
TERREADELI 010416 300  002000-002500   10     113.73  729.6    102.47     3.90     0.64
TERREADELI 010416 300  002500-003000   10     113.47  729.8    102.47     3.90     0.63
TERREADELI 010416 300  003000-003500   10     116.47  729.8    105.20     6.60     3.31
TERREADELI 010416 300  003500-004000   10     113.67  729.8    102.67     4.10     0.80
TERREADELI 010416 300  004000-004500   10     114.87  729.7    103.60     5.00     1.68
TERREADELI 010416 300  004500-005000   10     115.53  729.6    104.13     5.50     2.17
TERREADELI 010416 300  005000-005500   10     112.80  729.7    101.80     3.20    -0.15
TERREADELI 010416 300  005500-010000   10     114.60  729.7    103.40     4.80     1.44
TERREADELI 010416 300  010000-010500   10     114.13  729.7    102.93     4.30     0.92
TERREADELI 010416 300  010500-011000   10     113.07  729.7    101.93     3.30    -0.09
TERREADELI 010416 300  011000-011500   10     114.60  729.6    103.27     4.70     1.29
TERREADELI 010416 300  011500-012000   10     114.40  729.6    103.07     4.50     1.08
TERREADELI 010416 300  012000-012500   10     114.33  729.6    103.07     4.50     1.06
TERREADELI 010416 300  012500-013000   10     116.40  729.6    104.87     6.30     2.85
TERREADELI 010416 300  013000-013500   10     113.73  729.5    102.47     3.90     0.43
TERREADELI 010416 300  013500-014000   10     113.53  729.5    102.20     3.60     0.12
TERREADELI 010416 300  014000-014500   10     115.33  729.5    103.87     5.30     1.81
TERREADELI 010416 300  014500-015000   10     113.93  729.4    102.47     3.90     0.39
TERREADELI 010416 300  015000-015500   10     115.93  729.4    104.33     5.70     2.18
TERREADELI 010416 300  015500-020000   10     114.00  729.3    102.40     3.80     0.26
TERREADELI 010416 300  020000-020500   10     114.87  729.4    103.33     4.70     1.15
TERREADELI 010416 300  020500-021000   10     115.73  729.3    104.00     5.40    -9999
TERREADELI 010416 300  021000-021500   10     113.93  729.2    102.27     3.60    -9999
TERREADELI 010416 300  021500-022000   10     113.53  729.3    102.07     3.40    -9999
TERREADELI 010416 300  022000-022500   10     113.40  729.3    101.93     3.30    -9999
TERREADELI 010416 300  022500-023000   10     114.87  729.2    103.07     4.50    -9999
TERREADELI 010416 300  023000-023500   10     115.93  729.3    104.20     5.60    -9999
TERREADELI 010416 300  023500-024000   10     113.27  729.2    101.67     3.00    -9999
TERREADELI 010416 300  024000-024500   10     113.73  729.0    101.93     3.30    -9999
TERREADELI 010416 300  024500-025000   10     113.20  729.1    101.53     2.90    -9999
TERREADELI 010416 300  025000-025500   10     112.80  728.8    100.93     2.30    -9999
TERREADELI 010416 300  025500-030000   10     114.20  729.0    102.27     3.60    -9999
TERREADELI 010416 300  030000-030500   10     114.47  729.0    102.60     4.00    -9999
TERREADELI 010416 300  030500-031000   10     114.73  728.8    102.60     4.00    -9999
TERREADELI 010416 300  031000-031500   10     115.40  728.8    103.13     4.50    -9999
TERREADELI 010416 300  031500-032000   10     113.87  728.7    101.73     3.10    -9999
TERREADELI 010416 300  032000-032500   10     114.47  728.7    102.27     3.60    -9999
TERREADELI 010416 300  032500-033000   10     114.27  728.7    102.07     3.40    -9999
TERREADELI 010416 300  033000-033500   10     113.93  728.6    101.73     3.10    -9999
TERREADELI 010416 300  033500-034000   10     115.40  728.6    103.00     4.40    -9999
TERREADELI 010416 300  034000-034500   10     113.93  728.6    101.67     3.00    -9999
TERREADELI 010416 300  034500-035000   10     114.60  728.4    102.07     3.40    -9999
TERREADELI 010416 300  035000-035500   10     115.20  728.5    102.73     4.10    -9999
TERREADELI 010416 300  035500-040000   10     114.53  728.4    102.00     3.40    -9999
TERREADELI 010416 300  040000-040500   10     114.73  728.3    102.07     3.40    -9999
TERREADELI 010416 300  040500-041000   10     115.80  728.4    103.13     4.50    -9999
TERREADELI 010416 300  041000-041500   10     115.60  728.3    102.87     4.30    -9999
TERREADELI 010416 300  041500-042000   10     115.33  728.2    102.53     3.90    -9999
TERREADELI 010416 300  042000-042500   10     116.27  728.3    103.47     4.90    -9999
TERREADELI 010416 300  042500-043000   10     114.80  728.2    102.07     3.40    -9999
TERREADELI 010416 300  043000-043500   10     115.00  728.2    102.20     3.60    -9999
TERREADELI 010416 300  043500-044000   10     114.13  728.2    101.47     2.80    -9999
TERREADELI 010416 300  044000-044500   10     114.60  728.1    101.73     3.10    -9999
TERREADELI 010416 300  044500-045000   10     114.53  728.1    101.67     3.00    -9999
TERREADELI 010416 300  045000-045500   10     115.80  728.0    102.73     4.10    -9999
TERREADELI 010416 300  045500-050000   10     116.00  728.0    102.93     4.30    -9999
TERREADELI 010416 300  050000-050500   10     115.60  728.0    102.60     4.00    -9999
TERREADELI 010416 300  050500-051000   10     116.07  727.9    102.87     4.30    -9999
TERREADELI 010416 300  051000-051500   10     116.80  727.9    103.53     4.90    -9999
TERREADELI 010416 300  051500-052000   10     115.93  727.9    102.73     4.10    -9999
TERREADELI 010416 300  052000-052500   10     116.40  727.8    103.07     4.50    -9999
TERREADELI 010416 300  052500-053000   10     117.27  727.8    103.80     5.20    -9999
TERREADELI 010416 300  053000-053500   10     116.40  727.9    103.20     4.60    -9999
TERREADELI 010416 300  053500-054000   10     114.80  727.9    101.73     3.10    -9999
TERREADELI 010416 300  054000-054500   10     115.80  727.7    102.47     3.90    -9999
TERREADELI 010416 300  054500-055000   10     115.47  727.7    102.13     3.50    -9999
TERREADELI 010416 300  055000-055500   10     114.87  727.6    101.53     2.90    -9999
TERREADELI 010416 300  055500-060000   10     116.67  727.7    103.20     4.60    -9999
TERREADELI 010416 300  060000-060500   10     114.67  727.6    101.33     2.70    -9999
TERREADELI 010416 300  060500-061000   10     116.20  727.7    102.80     4.20    -9999
TERREADELI 010416 300  061000-061500   10     115.40  727.6    102.00     3.40    -9999
TERREADELI 010416 300  061500-062000   10     116.07  727.5    102.47     3.90    -9999
TERREADELI 010416 300  062000-062500   10     116.87  727.5    103.13     4.50    -9999
TERREADELI 010416 300  062500-063000   10     116.00  727.5    102.40     3.80    -9999
TERREADELI 010416 300  063000-063500   10     115.53  727.4    101.87     3.20    -9999
TERREADELI 010416 300  063500-064000   10     116.00  727.4    102.27     3.60    -9999
TERREADELI 010416 300  064000-064500   10     114.33  727.2    100.60     2.00    -9999
TERREADELI 010416 300  064500-065000   10     116.73  727.3    102.87     4.30    -9999
TERREADELI 010416 300  065000-065500   10     116.33  727.3    102.47     3.90    -9999
TERREADELI 010416 300  065500-070000   10     115.07  727.4    101.47     2.80    -9999
TERREADELI 010416 300  070000-070500   10     116.47  727.2    102.53     3.90    -9999
TERREADELI 010416 300  070500-071000   10     115.53  727.2    101.67     3.00    -9999
TERREADELI 010416 300  071000-071500   10     115.60  727.1    101.60     3.00    -9999
TERREADELI 010416 300  071500-072000   10     115.53  726.9    101.33     2.70    -9999
